ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0030902	hindbrain development	1/96	158/18888	0.00632911392405063	1.24525316455696	0.221261004379888	0.554461084739579	0.653625975478384	0.621766134151775	5013	1
GO:0098754	detoxification	1/96	158/18888	0.00632911392405063	1.24525316455696	0.221261004379888	0.554461084739579	0.653625975478384	0.621766134151775	3240	1
GO:1905039	carboxylic acid transmembrane transport	1/96	158/18888	0.00632911392405063	1.24525316455696	0.221261004379888	0.554461084739579	0.653625975478384	0.621766134151775	6507	1
GO:1903825	organic acid transmembrane transport	1/96	159/18888	0.00628930817610063	1.2374213836478	0.214877876639319	0.556744679820465	0.65580802999831	0.62384182828613	6507	1
GO:0070507	regulation of microtubule cytoskeleton organization	1/96	160/18888	0.00625	1.2296875	0.208536584661973	0.559016691713104	0.657973062606417	0.625901330211632	2258	1
GO:0010976	positive regulation of neuron projection development	1/96	161/18888	0.0062111801242236	1.22204968944099	0.202236531250452	0.561277178556095	0.659609459450419	0.62745796378772	4919	1
GO:0071322	cellular response to carbohydrate stimulus	1/96	161/18888	0.0062111801242236	1.22204968944099	0.202236531250452	0.561277178556095	0.659609459450419	0.62745796378772	55638	1
GO:0030522	intracellular receptor signaling pathway	2/96	369/18888	0.00542005420054201	1.06639566395664	0.0920607990847213	0.562358112233786	0.660367852940681	0.628179390729574	8284/115362	2
GO:0043524	negative regulation of neuron apoptotic process	1/96	162/18888	0.00617283950617284	1.21450617283951	0.195977131624811	0.563526198199317	0.660715944679168	0.628510515352354	4671	1
GO:0048592	eye morphogenesis	1/96	162/18888	0.00617283950617284	1.21450617283951	0.195977131624811	0.563526198199317	0.660715944679168	0.628510515352354	51384	1
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	1/96	163/18888	0.00613496932515337	1.20705521472393	0.189757813086989	0.565763808205344	0.661293703345645	0.629060112195205	115362	1
GO:0034250	positive regulation of amide metabolic process	1/96	163/18888	0.00613496932515337	1.20705521472393	0.189757813086989	0.565763808205344	0.661293703345645	0.629060112195205	51334	1
GO:0044409	symbiont entry into host	1/96	163/18888	0.00613496932515337	1.20705521472393	0.189757813086989	0.565763808205344	0.661293703345645	0.629060112195205	10739	1
GO:0170033	L-amino acid metabolic process	1/96	163/18888	0.00613496932515337	1.20705521472393	0.189757813086989	0.565763808205344	0.661293703345645	0.629060112195205	8528	1
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	1/96	164/18888	0.00609756097560976	1.19969512195122	0.183578014696361	0.56799006585086	0.663384391240296	0.631048893208725	2209	1
GO:0051494	negative regulation of cytoskeleton organization	1/96	165/18888	0.00606060606060606	1.19242424242424	0.177437186955945	0.570205028128062	0.664946786647801	0.632535132417364	2258	1
GO:0060294	cilium movement involved in cell motility	1/96	165/18888	0.00606060606060606	1.19242424242424	0.177437186955945	0.570205028128062	0.664946786647801	0.632535132417364	5414	1
GO:0001678	intracellular glucose homeostasis	1/96	166/18888	0.00602409638554217	1.18524096385542	0.171334791508873	0.572408751746056	0.665469070281458	0.633031958259684	55638	1
GO:0006633	fatty acid biosynthetic process	1/96	166/18888	0.00602409638554217	1.18524096385542	0.171334791508873	0.572408751746056	0.665469070281458	0.633031958259684	55301	1
GO:0007338	single fertilization	1/96	166/18888	0.00602409638554217	1.18524096385542	0.171334791508873	0.572408751746056	0.665469070281458	0.633031958259684	2352	1
GO:0062207	regulation of pattern recognition receptor signaling pathway	1/96	166/18888	0.00602409638554217	1.18524096385542	0.171334791508873	0.572408751746056	0.665469070281458	0.633031958259684	115362	1
GO:0010952	positive regulation of peptidase activity	1/96	167/18888	0.00598802395209581	1.17814371257485	0.165270300844725	0.574601293132253	0.66699506921018	0.634483575071481	1285	1
GO:0050796	regulation of insulin secretion	1/96	167/18888	0.00598802395209581	1.17814371257485	0.165270300844725	0.574601293132253	0.66699506921018	0.634483575071481	55638	1
GO:0050792	regulation of viral process	1/96	168/18888	0.00595238095238095	1.17113095238095	0.159243198015341	0.576782708433749	0.669014985451846	0.636405034070983	10739	1
GO:0050867	positive regulation of cell activation	2/96	380/18888	0.00526315789473684	1.03552631578947	0.0500026279209164	0.578410346290389	0.66999452605676	0.637336828702792	80380/29126	2
GO:0048639	positive regulation of developmental growth	1/96	169/18888	0.00591715976331361	1.16420118343195	0.153252976359759	0.578953053518704	0.66999452605676	0.637336828702792	2335	1
GO:1902904	negative regulation of supramolecular fiber organization	1/96	169/18888	0.00591715976331361	1.16420118343195	0.153252976359759	0.578953053518704	0.66999452605676	0.637336828702792	2258	1
GO:0030336	negative regulation of cell migration	2/96	381/18888	0.005249343832021	1.03280839895013	0.046239179332203	0.579848455680388	0.670518885439716	0.637835629115686	56833/57522	2
GO:0001539	cilium or flagellum-dependent cell motility	1/96	170/18888	0.00588235294117647	1.15735294117647	0.147299139237923	0.581112383977714	0.670643125841355	0.637953813638839	5414	1
GO:0060285	cilium-dependent cell motility	1/96	170/18888	0.00588235294117647	1.15735294117647	0.147299139237923	0.581112383977714	0.670643125841355	0.637953813638839	5414	1
GO:1903037	regulation of leukocyte cell-cell adhesion	2/96	382/18888	0.00523560209424084	1.03010471204188	0.042485475647751	0.581283025960119	0.670643125841355	0.637953813638839	80380/29126	2
GO:0006469	negative regulation of protein kinase activity	1/96	171/18888	0.00584795321637427	1.15058479532164	0.141381199772844	0.583260755125173	0.671902207271855	0.63915152337345	5570	1
GO:0051168	nuclear export	1/96	171/18888	0.00584795321637427	1.15058479532164	0.141381199772844	0.583260755125173	0.671902207271855	0.63915152337345	3429	1
GO:0009267	cellular response to starvation	1/96	172/18888	0.00581395348837209	1.14389534883721	0.135498680600887	0.585398222000633	0.673022955756022	0.640217642956361	467	1
GO:0032970	regulation of actin filament-based process	2/96	385/18888	0.0051948051948052	1.02207792207792	0.031282257841511	0.585565487230998	0.673022955756022	0.640217642956361	2258/287	2
GO:0060271	cilium assembly	2/96	385/18888	0.0051948051948052	1.02207792207792	0.031282257841511	0.585565487230998	0.673022955756022	0.640217642956361	79989/55742	2
GO:0046661	male sex differentiation	1/96	173/18888	0.00578034682080925	1.13728323699422	0.129651113629883	0.587524839370153	0.674763376125115	0.64187322961492	64478	1
GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	2/96	388/18888	0.00515463917525773	1.01417525773196	0.0201646908116763	0.58981604724049	0.676882004251766	0.643888588963282	8287/151449	2
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	2/96	389/18888	0.0051413881748072	1.01156812339332	0.0164776089436784	0.591225806387906	0.677986628202773	0.644939369974864	3429/162517	2
GO:0032635	interleukin-6 production	1/96	176/18888	0.00568181818181818	1.11789772727273	0.112313579202121	0.593840138029475	0.679774741770629	0.646640325111625	400709	1
GO:0032675	regulation of interleukin-6 production	1/96	176/18888	0.00568181818181818	1.11789772727273	0.112313579202121	0.593840138029475	0.679774741770629	0.646640325111625	400709	1
GO:0001959	regulation of cytokine-mediated signaling pathway	1/96	177/18888	0.00564971751412429	1.11158192090395	0.106601317490969	0.595923899612906	0.679774741770629	0.646640325111625	4671	1
GO:0010634	positive regulation of epithelial cell migration	1/96	177/18888	0.00564971751412429	1.11158192090395	0.106601317490969	0.595923899612906	0.679774741770629	0.646640325111625	306	1
GO:0030178	negative regulation of Wnt signaling pathway	1/96	177/18888	0.00564971751412429	1.11158192090395	0.106601317490969	0.595923899612906	0.679774741770629	0.646640325111625	83999	1
GO:0030216	keratinocyte differentiation	1/96	177/18888	0.00564971751412429	1.11158192090395	0.106601317490969	0.595923899612906	0.679774741770629	0.646640325111625	51384	1
GO:0050806	positive regulation of synaptic transmission	1/96	177/18888	0.00564971751412429	1.11158192090395	0.106601317490969	0.595923899612906	0.679774741770629	0.646640325111625	6507	1
GO:0001654	eye development	2/96	393/18888	0.00508905852417303	1.00127226463104	0.00182170129106135	0.596829350715452	0.680295711041072	0.64713590065704	9172/51384	2
GO:0021953	central nervous system neuron differentiation	1/96	178/18888	0.00561797752808989	1.10533707865169	0.100921798638311	0.597997081465141	0.681114632232272	0.647914904984177	151449	1
GO:0050900	leukocyte migration	2/96	396/18888	0.00505050505050505	0.993686868686869	-0.00907467495689536	0.600994727231346	0.683501880332124	0.650185790900576	57126/56833	2
GO:2000146	negative regulation of cell motility	2/96	396/18888	0.00505050505050505	0.993686868686869	-0.00907467495689536	0.600994727231346	0.683501880332124	0.650185790900576	56833/57522	2
GO:0031214	biomineral tissue development	1/96	180/18888	0.00555555555555556	1.09305555555556	0.0896593287244043	0.602111918324252	0.683746567924768	0.650418551629588	338773	1
GO:1905475	regulation of protein localization to membrane	1/96	180/18888	0.00555555555555556	1.09305555555556	0.0896593287244043	0.602111918324252	0.683746567924768	0.650418551629588	2633	1
GO:0006979	response to oxidative stress	2/96	398/18888	0.0050251256281407	0.988693467336684	-0.0162942031621846	0.60375388731985	0.68503887593907	0.651647868376979	3240/51384	2
GO:0001936	regulation of endothelial cell proliferation	1/96	181/18888	0.00552486187845304	1.08701657458564	0.0840755665188101	0.604153678846	0.68503887593907	0.651647868376979	1285	1
GO:0033673	negative regulation of kinase activity	1/96	182/18888	0.0054945054945055	1.08104395604396	0.078522924511173	0.606185070668889	0.686315584118025	0.652862345675388	5570	1
GO:0035725	sodium ion transmembrane transport	1/96	182/18888	0.0054945054945055	1.08104395604396	0.078522924511173	0.606185070668889	0.686315584118025	0.652862345675388	2258	1
GO:0045580	regulation of T cell differentiation	1/96	183/18888	0.00546448087431694	1.07513661202186	0.073001015549992	0.608206145896933	0.687576821163124	0.654062105952979	246778	1
GO:0061025	membrane fusion	1/96	183/18888	0.00546448087431694	1.07513661202186	0.073001015549992	0.608206145896933	0.687576821163124	0.654062105952979	2352	1
GO:0048736	appendage development	1/96	186/18888	0.00537634408602151	1.05779569892473	0.0566159202190817	0.614207989173911	0.692811987788429	0.659042093646819	83999	1
GO:0051302	regulation of cell division	1/96	186/18888	0.00537634408602151	1.05779569892473	0.0566159202190817	0.614207989173911	0.692811987788429	0.659042093646819	10112	1
GO:0060173	limb development	1/96	186/18888	0.00537634408602151	1.05779569892473	0.0566159202190817	0.614207989173911	0.692811987788429	0.659042093646819	83999	1
GO:0050678	regulation of epithelial cell proliferation	2/96	407/18888	0.00491400491400491	0.966830466830467	-0.0483508858321154	0.615994335486314	0.693497760856252	0.659694439920195	3249/1285	2
GO:0002700	regulation of production of molecular mediator of immune response	1/96	187/18888	0.0053475935828877	1.05213903743315	0.0512132104979478	0.616188313900641	0.693497760856252	0.659694439920195	2865	1
GO:0045766	positive regulation of angiogenesis	1/96	187/18888	0.0053475935828877	1.05213903743315	0.0512132104979478	0.616188313900641	0.693497760856252	0.659694439920195	306	1
GO:0032200	telomere organization	1/96	189/18888	0.00529100529100529	1.04100529100529	0.0404941432073747	0.620118834117021	0.696886695716385	0.662918187148624	5570	1
GO:0060759	regulation of response to cytokine stimulus	1/96	189/18888	0.00529100529100529	1.04100529100529	0.0404941432073747	0.620118834117021	0.696886695716385	0.662918187148624	4671	1
GO:1904018	positive regulation of vasculature development	1/96	190/18888	0.00526315789473684	1.03552631578947	0.0351770972513404	0.622069130492483	0.698043524668101	0.664018628520551	306	1
GO:2001242	regulation of intrinsic apoptotic signaling pathway	1/96	190/18888	0.00526315789473684	1.03552631578947	0.0351770972513404	0.622069130492483	0.698043524668101	0.664018628520551	5414	1
GO:0044782	cilium organization	2/96	412/18888	0.00485436893203883	0.955097087378641	-0.06586424962719	0.622670401339215	0.698201426353735	0.664168833567988	79989/55742	2
GO:0006575	cellular modified amino acid metabolic process	1/96	191/18888	0.00523560209424084	1.03010471204188	0.0298879275531144	0.624009517885398	0.699185830830941	0.665105254991244	3249	1
GO:0006006	glucose metabolic process	1/96	192/18888	0.00520833333333333	1.02473958333333	0.0246263047965888	0.625940046113616	0.700313734249625	0.666178180754053	467	1
GO:0071897	DNA biosynthetic process	1/96	192/18888	0.00520833333333333	1.02473958333333	0.0246263047965888	0.625940046113616	0.700313734249625	0.666178180754053	5570	1
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	2/96	417/18888	0.00479616306954436	0.943645083932854	-0.0831735494365831	0.629257919415058	0.702526808119248	0.668283382254805	8287/151449	2
GO:0002040	sprouting angiogenesis	1/96	194/18888	0.00515463917525773	1.01417525773196	0.0141844112554147	0.629771723109537	0.702526808119248	0.668283382254805	55742	1
GO:0071706	tumor necrosis factor superfamily cytokine production	1/96	194/18888	0.00515463917525773	1.01417525773196	0.0141844112554147	0.629771723109537	0.702526808119248	0.668283382254805	29126	1
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	1/96	194/18888	0.00515463917525773	1.01417525773196	0.0141844112554147	0.629771723109537	0.702526808119248	0.668283382254805	29126	1
GO:0051260	protein homooligomerization	1/96	195/18888	0.00512820512820513	1.00897435897436	0.00900350986617188	0.631672970278761	0.70412957569309	0.669808025759987	115362	1
GO:0009755	hormone-mediated signaling pathway	1/96	196/18888	0.00510204081632653	1.00382653061224	0.00384889396195638	0.633564555088756	0.705201076001876	0.670827297682662	8284	1
GO:0051650	establishment of vesicle localization	1/96	196/18888	0.00510204081632653	1.00382653061224	0.00384889396195638	0.633564555088756	0.705201076001876	0.670827297682662	55638	1
GO:0002520	immune system development	1/96	197/18888	0.0050761421319797	0.998730964467005	-0.00127973848840248	0.635446526130458	0.706258748983705	0.67183341626696	29126	1
GO:0031334	positive regulation of protein-containing complex assembly	1/96	197/18888	0.0050761421319797	0.998730964467005	-0.00127973848840248	0.635446526130458	0.706258748983705	0.67183341626696	115362	1
GO:0031396	regulation of protein ubiquitination	1/96	198/18888	0.00505050505050505	0.993686868686869	-0.00638268441863993	0.637318931753029	0.707820879514719	0.673319403510044	5414	1
